Episode,Counter,Time,Text
7,149,00:10:05,"if we fight here, the villagers could get caught up in it."
7,150,00:10:10,let's move elsewhere.
7,151,00:10:19,a sorcery battle? what are they going to do?
7,152,00:10:22,"they aren't going to burn everything to a crisp, are they?!"
7,153,00:10:25,stop it! nothing dangerous!
7,154,00:10:27,don't get us caught up in it!
7,155,00:10:33,check out my badass sorcery!
7,156,00:10:36,rainbow bridge!
7,157,00:10:38,{\an8}rainbow bridge
7,158,00:10:40,i am the master of flames!
7,159,00:10:44,the fire turned yellow!
7,160,00:10:46,how?!
7,161,00:10:49,it changed again!
7,162,00:10:51,to greenish-blue?
7,163,00:10:53,purple?!
7,164,00:10:55,amazing. this is...
7,165,00:10:57,...sorcery.
7,166,00:10:59,"rainbow bridge, my ass."
7,167,00:11:02,it's just a flame test reaction.
7,168,00:11:05,"you just threw salt, copper, and sulfur on it in that order."
7,169,00:11:09,what's the copper? copper sulfate or something?
7,170,00:11:13,i guess that doesn't help.
7,171,00:11:14,"it's the blue crystals you picked up in the caves, isn't it?"
7,172,00:11:21,"oh, shit!"
7,173,00:11:24,how the hell does he know about the blue crystals?!
7,174,00:11:27,"is he reading my mind? is that his sorcery? oh, shit!"
7,175,00:11:29,th-that's a thing?
7,176,00:11:31,"damn, nature, you're scary!"
7,177,00:11:33,"""oh, no, i'm scared! i'm running away!"""
7,178,00:11:36,was what i thought he'd say.
7,179,00:11:38,"""i'm defeated. please make me your apprentice,"""
7,180,00:11:40,was the other thing he'd want.
7,181,00:11:43,"i thought it would be one or the other, but oh, man!"
7,182,00:11:45,i was all worried that i wouldn't know what to do
7,183,00:11:47,if he wanted to become my apprentice!
7,184,00:11:52,you'd better not be thinking that
7,185,00:11:54,these cheap tricks are the only sorcery i've got!
7,186,00:11:58,i didn't say anything.
7,187,00:11:59,just wait right there!
7,188,00:12:02,i'm going to show you something that can actually be weaponized.
7,189,00:12:06,"this one's legit, trust me!"
7,190,00:12:08,he went to get something.
7,191,00:12:09,is that why he wanted to relocate?
7,192,00:12:11,so he needed his tools.
7,193,00:12:24,ouch!
7,194,00:12:26,what was that attack?!
7,195,00:12:31,"a ball of sulfur, huh?"
7,196,00:12:34,you put that sulfur you threw on the fire earlier into a pot
7,197,00:12:37,and melt it down with heat.
7,198,00:12:38,"once it cools and hardens, you crack the outer layer, and you're done."
7,199,00:12:42,that's a crazy way to make one of these things.
7,200,00:12:44,a sulfur ball static generator.
7,201,00:12:47,it's supposed to be a 17th century invention.
7,202,00:12:50,"you're exhilarating, chrome, you know that?"
7,203,00:12:54,rubbing it with leather instead of your hands will give you ten billion times more power.
7,204,00:12:58,this is my flag of science.
7,205,00:13:03,"{\an8}oh, crap!"
7,206,00:13:05,his head's all spiky!
7,207,00:13:06,"it was spiky before, though."
7,208,00:13:09,how does that work?
7,209,00:13:14,"hey, give it back!"
7,210,00:13:18,"what is this, a kid's science experiment class?"
7,211,00:13:21,such primitive...
7,212,00:13:30,"chrome, did you think all this up by yourself in this primitive village?"
7,213,00:13:36,you gathered all these potentially useful
7,214,00:13:38,minerals and scientific materials in that shed by yourself?
7,215,00:13:42,"yeah, that's right. that a problem?"
7,216,00:13:45,kids collect everything.
7,217,00:13:48,"they smash things together, mix them, burn them..."
7,218,00:13:51,"and if something crazy happens, that's sorcery."
7,219,00:13:54,what else could it be?
7,220,00:14:02,"check it out, tsukasa."
7,221,00:14:04,"even if you kill me, even if you kill anyone, even if you reset science..."
7,222,00:14:10,"there's always an idiot who'll try anything,"
7,223,00:14:15,and the shiny monkeys will inevitably create a technological civilization.
7,224,00:14:24,"chrome, the way things are going,"
7,225,00:14:27,you're ten billion percent one of the people tsukasa is going to kill.
7,226,00:14:31,your only choice is to join our kingdom of science.
7,227,00:14:35,tsukasa? what are you talking about?
7,228,00:14:39,i'd love to have you and this entire shed of science in our kingdom.
7,229,00:14:44,"you're not getting it, jerk! get down!"
7,230,00:14:46,"damn it, i look stupid."
7,231,00:14:47,i can't back down now.
7,232,00:14:50,"i challenge you to one last fight, then."
7,233,00:14:52,it's a duel!
7,234,00:14:53,"if you lose, you'll grovel and leave the village for good."
7,235,00:14:56,"if you win, i'll give you everything, shed and all."
7,236,00:14:59,challenge?
7,237,00:15:00,i'll show you some insane sorcery.
7,238,00:15:02,i've never lost in my whole life.
7,239,00:15:05,arithmetic!
7,240,00:15:06,fight me in a battle of numbers!
7,241,00:15:08,i'm pretty sure senku is going to go undefeated.
7,242,00:15:17,{\an1}shed of scienceand chromeacquired!!
7,243,00:15:21,this is exhilarating!
7,244,00:15:25,"how many years did it take you to find all this stuff, dude?"
7,245,00:15:29,"see that? it's awesome, isn't it?"
7,246,00:15:31,you may have wrecked me in sorcery and arithme—
7,247,00:15:33,"i mean, i was off my game today anyway..."
7,248,00:15:36,but my collection is the best there is!
7,249,00:15:38,they're all just rocks.
7,250,00:15:43,malachite! chalanthite! corundum!
7,251,00:15:46,that one's seriously tough.
7,252,00:15:48,i have no idea how they're different.
7,253,00:15:50,why are you two getting so excited about rocks?
7,254,00:15:54,"oh, man, galena!"
7,255,00:15:56,lead acquired!
7,256,00:15:57,that one's crazy shiny when you break it.
7,257,00:16:00,nope.
7,258,00:16:01,i just can't understand the way they get so spiritual about collecting rocks.
7,259,00:16:05,i used to collect bugs and stuff.
7,260,00:16:08,now i can't even touch them. they creep me out.
7,261,00:16:10,you even have cinnabar!
7,262,00:16:13,have fun showing off your trophies.
7,263,00:16:16,i have to deliver the hot springs to my sister.
7,264,00:16:20,cinnabar.
7,265,00:16:21,also known as the philosopher's stone.
7,266,00:16:23,"it showed up in dragon quest, too."
7,267,00:16:25,"heat it up, and you get mercury."
7,268,00:16:27,there they go again with their weird sorcery.
7,269,00:16:31,do as you like outside the village.
7,270,00:16:33,"but take so much as one step over this bridge, and i'll kill you."
7,271,00:16:37,rules are rules.
7,272,00:16:40,"melt some gold dust into the mercury, and..."
7,273,00:16:49,don't inhale this smoke.
7,274,00:16:50,it'll kill you.
7,275,00:16:54,and now you have a shiny golden spear.
7,276,00:16:57,"oh, man!"
7,277,00:17:02,what good will this sorcery do?
7,278,00:17:04,it's not good for jack.
7,279,00:17:06,"but you're kinro, aren't you?"
7,280,00:17:08,so a golden sword. it's perfect for you.
7,281,00:17:11,i hope you aren't trying to buy me off with this nonsense.
7,282,00:17:18,nuts.
7,283,00:17:19,that won't work on kinro.
7,284,00:17:21,all he ever says is that rules are rules. he's super stiff.
7,285,00:17:24,that's right.
7,286,00:17:25,rules are rules.
7,287,00:17:29,{\an8}kinro
7,288,00:17:33,"though i don't see the need to remove it, either."
7,289,00:17:38,he just needs one more push!
7,290,00:17:40,a-are there any silver spears?
7,291,00:17:43,you're like one of those people who spend all their time
7,292,00:17:45,collecting materials in monster hunter.
7,293,00:17:48,mon... hun?
7,294,00:17:50,"you have plants, too?"
7,295,00:17:52,"felworts, sweetroot, canker root..."
7,296,00:17:55,they're all used in traditional medicine.
7,297,00:17:57,they're all drugs.
7,298,00:18:03,yeah.
7,299,00:18:04,"i have no idea if they work or not, though."
7,300,00:18:07,i've been trying them on my own body and collecting the ones that were good.
7,301,00:18:12,i'll collect anything if it'll make ruri better.
7,302,00:18:16,that's why i became a sorcerer.
7,303,00:18:28,i thank you for bringing me the healing water of the hot springs
7,304,00:18:32,"for my illness, kohaku."
7,305,00:18:36,you weren't here yesterday. was something the matter?
7,306,00:18:42,i accidentally fell asleep along the way.
7,307,00:18:45,i spent the night in the forest.
7,308,00:18:47,"""accidentally""? please..."
7,309,00:18:49,you need to work on your carelessness.
7,310,00:18:55,"jasper, turquoise, would you mind leaving us for the moment?"
7,311,00:18:59,i'd like to speak with kohaku in private.
7,312,00:19:02,"i can't do that, ruri-sama."
7,313,00:19:04,we can't let the priestess be on her own.
7,314,00:19:06,kohaku is my sister.
7,315,00:19:09,please.
7,316,00:19:21,"kohaku, you idiot!"
7,317,00:19:24,your hair is knotted differently.
7,318,00:19:26,something must have happened to you
7,319,00:19:28,that was grave enough for your hair to come undone.
7,320,00:19:33,ruri-nee!
7,321,00:19:38,please don't do anything crazy.
7,322,00:19:41,i don't have much time left.
7,323,00:19:43,don't put yourself at risk for me.
7,324,00:19:47,"senku, is there no sorcery that can save ruri?"
7,325,00:19:51,no science?
7,326,00:19:53,it depends on her condition.
7,327,00:19:55,but in this stone world...
7,328,00:20:01,"chrome, i should tell you everything."
7,329,00:20:06,"everything that happened 3,700 years ago."
7,330,00:20:10,about the world before the collapse.
7,331,00:21:00,why are you bawling all of a sudden?
7,332,00:21:02,what's up with your emotions?
7,333,00:21:04,i'm not crying!
7,334,00:21:06,"wait, damn it! i am!"
7,335,00:21:08,who caused the petrification?
7,336,00:21:11,"if i ever see them, i'll kill them!"
7,337,00:21:14,how could we lose this?
7,338,00:21:16,our human predecessors
7,339,00:21:17,"spent millions of years slowly building this crazy, technological civilization,"
7,340,00:21:23,and it got wiped out in the blink of an eye?!
7,341,00:21:27,i'm pissed as hell!
7,342,00:21:30,"it's not wiped out, idiot."
7,343,00:21:32,the whole thing's right here.
7,344,00:21:34,where?
7,345,00:21:35,humanity isn't going down that easily.
7,346,00:21:39,two million years of human history is
7,347,00:21:44,right here inside me.
7,348,00:21:48,and right here inside you.
7,349,00:21:50,am i wrong?
7,350,00:21:53,you're not wrong.
7,351,00:21:55,of course you're not.
7,352,00:21:56,"senku, i'm going to build this nation of science with you."
7,353,00:22:00,and i'm going to defeat ruri's sickness!
7,354,00:22:03,so tell me!
7,355,00:22:04,didn't you say earlier
7,356,00:22:06,that there's a scientific way to save ruri?!
7,357,00:22:12,yeah.
7,358,00:22:13,we're making the ultimate medicine of science...
7,359,00:22:17,the antibiotic.
7,360,00:23:58,{\an8}next episode
7,361,00:24:00,"this is a work of fiction, but the plants,animals, and production methods described are based on reality.foraging and making things on your own accord is extremely dangerousand, in some cases, illegal. please do not imitate without expertise."
8,1,00:00:06,someone from outside the village?
8,2,00:00:10,it's that criminal who got kicked out of the village a long time ago.
8,3,00:00:14,who else could it be?
8,4,00:00:17,maybe the stone statue people have started moving.
8,5,00:00:20,no way.
8,6,00:00:23,"it surely wasn't kohaku who brought that foreigner in, was it?"
8,7,00:00:28,we don't know yet.
8,8,00:00:30,"no, it was."
8,9,00:00:31,it was kohaku-chan.
8,10,00:00:33,"jasper, you heard what ginro said."
8,11,00:00:36,don't tell such obvious lies for her.
8,12,00:00:39,that fool!
8,13,00:00:42,"i've disowned her, and she still doesn't obey the rules."
8,14,00:00:45,damn it.
8,15,00:00:49,ruri!
8,16,00:00:58,"tell me, senku."
8,17,00:01:00,how do we make the cure-all medicine?
8,18,00:01:02,we're going to defeat ruri's sickness!
8,19,00:01:05,"i'll help in any way i can, if it means ruri-nee will get better!"
8,20,00:01:12,ruri-sama!
8,21,00:01:13,i'm so worried.
8,22,00:01:17,she's not sick anymore!
8,23,00:01:19,hooray for science!
8,24,00:01:20,i'm going to join the kingdom of science!
8,25,00:01:23,i see what he's thinking.
8,26,00:01:25,he's planning to save ruri as part of some sleazy scheme.
8,27,00:01:28,i can't decide if he's a gentleman or a slimeball.
8,28,00:01:32,"i guess he's just logical, but..."
8,29,00:01:36,the kingdom of science is going to be making an antibiotic.
8,30,00:01:40,it's the scientific wonder drug that kills bacteria infecting a person.
8,31,00:01:45,it's saved hundreds of millions of lives
8,32,00:01:47,ever since it was discovered in the early twentieth century.
8,33,00:01:51,we can't do blood tests.
8,34,00:01:53,we have no idea what her disease even is.
8,35,00:01:56,but it's worth trying it anyway.
8,36,00:02:00,"all right, let's get on it right away!"
8,37,00:02:02,what do we need?
8,38,00:02:03,we're missing all kinds of stuff.
8,39,00:02:05,pay attention when i talk.
8,40,00:02:07,there are two routes to making antibiotics.
8,41,00:02:10,"we can take the biological route and make penicillin from living things,"
8,42,00:02:11,{\an8}sulfa drug
8,43,00:02:11,{\an8}penicillin
8,44,00:02:13,or we can take the stone route and make sulfa drugs from rocks.
8,45,00:02:16,"hang on, senku."
8,46,00:02:18,living things? rocks?
8,47,00:02:20,how would you make medicine from those?
8,48,00:02:23,"penicillin, made from green mold,is the more famous one."
8,49,00:02:26,"but making penicillin in this stone world would be a crazy game of chance,"
8,50,00:02:32,"where we'd be going, ""hey, we managed to stumble upon this super green mold"
8,51,00:02:37,"that's ten billion times more powerful, woo!"""
8,52,00:02:39,woo!
8,53,00:02:40,"we'll just have to pray,"
8,54,00:02:43,"""please, lord, give us some of that nice green mold, thanks!"""
8,55,00:02:46,"meanwhile, the stone route, making sulfa drugs,"
8,56,00:02:49,"will take insane amounts of diligence and manpower,"
8,57,00:02:52,"but even in this stone world, we'll land on the drug, ten billion percent."
8,58,00:02:57,then the answer is obvious!
8,59,00:03:00,"you get it, don't you?"
8,60,00:03:04,we're neither gods nor geniuses.
8,61,00:03:07,"we crawl around on the ground, making everything step by step."
8,62,00:03:21,we're taking the stone route.
